Fabricante;Modelo;Categoria;Cód.;Combustivel;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002
WUYANG;WUYANG WY125T 21;TABELA E - MOTOCICLETAS E CICLOMOTORES;31110,00;G;;;;;;;;;;;;;;;;;;;R$ 2.031,00;;;;;;
WUYANG;WUYANG BIRELLIBW125CUB;TABELA E - MOTOCICLETAS E CICLOMOTORES;31107,00;G;;;;;;;;;;;;;R$ 4.022,00;;;;;;;;;;;;
WUYANG;WUYANG WY 125 ESD PLUS;TABELA E - MOTOCICLETAS E CICLOMOTORES;31101,00;G;;;;;;;;;;;;;;;R$ 2.481,00;R$ 2.340,00;R$ 1.976,00;R$ 1.878,00;R$ 1.742,00;R$ 1.618,00;R$ 1.503,00;R$ 1.397,00;;;
WUYANG;WUYANG BIRELLIBW125 12;TABELA E - MOTOCICLETAS E CICLOMOTORES;31106,00;G;;;;;;;;;;;;;;;;;;;R$ 2.031,00;;;;;;
WUYANG;WUYANG WY200ZH;TABELA E - MOTOCICLETAS E CICLOMOTORES;31114,00;G;;;;;;;;;;;;R$ 8.988,00;R$ 8.793,00;R$ 8.550,00;R$ 8.105,00;R$ 7.316,00;R$ 7.191,00;;;;;;;;
WUYANG;;TABELA E - MOTOCICLETAS E CICLOMOTORES;31105,00;G;;;;;;;;;;;;;;;;;;;;R$ 4.731,00;;;;;
XGJAO;XGJAO BULL RACER B31;TABELA E - MOTOCICLETAS E CICLOMOTORES;28009,00;G;;;;;;;;;;;;R$ 14.404,00;;;;;;;;;;;;;
XIASHING;XIASHING MOTORINO 150C;TABELA E - MOTOCICLETAS E CICLOMOTORES;7705,00;G;;;;;;;;;;;;R$ 7.683,00;;;;;;;;;;;;;
XIASHING;XIASHING NORTHSTR AX12;TABELA E - MOTOCICLETAS E CICLOMOTORES;7703,00;G;;;;;;;;;;;;;;;;;R$ 3.797,00;;;;;;;;
XINGYUE;XINGYUE XY 150 ZK;TABELA E - MOTOCICLETAS E CICLOMOTORES;37100,00;G;;;;;;;;;;;;;;;;;;;R$ 2.911,00;R$ 2.714,00;;;;;
XINGYUE;XINGYUE XY250GY;TABELA E - MOTOCICLETAS E CICLOMOTORES;37101,00;G;;;;;;;;;;;;;;;;;;;;R$ 4.616,00;;;;;
XINGYUE;XINGYUE XY260T-4;TABELA E - MOTOCICLETAS E CICLOMOTORES;37102,00;G;;;;;;;;;;;;;;;;;;;;R$ 5.942,00;;;;;
XINGYUE;XINGYUE XY150T-7;TABELA E - MOTOCICLETAS E CICLOMOTORES;37104,00;G;;;;;;;;;;;;;;;;;;;;R$ 2.418,00;;;;;
XINGYUE;XINGYUE XY150;TABELA E - MOTOCICLETAS E CICLOMOTORES;37103,00;G;;;;;;;;;;;;;;;;;;;;R$ 3.138,00;;;;;
XINLING;XINLING BULL RACE GTX;TABELA E - MOTOCICLETAS E CICLOMOTORES;31624,00;G;;;;;;;;;;;;R$ 11.884,00;R$ 11.206,00;;;;;;;;;;;;
XINLING;XINLING XL200 ZH;TABELA E - MOTOCICLETAS E CICLOMOTORES;31606,00;G;;;;;;;;;;;;;;;;;;;;R$ 4.437,00;;;;;
XINLING;XINLING TXM 50QT-A;TABELA E - MOTOCICLETAS E CICLOMOTORES;31609,00;G;;;;;;;;;;;;;;;;;;R$ 1.651,00;;;;;;;
XINLING;XINLING TXM 50QT-B;TABELA E - MOTOCICLETAS E CICLOMOTORES;31610,00;G;;;;;;;;;;;;;;;;R$ 2.361,00;R$ 2.225,00;;;;;;;;
XINLING;XINLING NG XL200ZH-D;TABELA E - MOTOCICLETAS E CICLOMOTORES;31611,00;G;;;;;;;;;;;;;;;;;R$ 6.137,00;;;;;;;;
XINLING;XINLING XL200ZH 5;TABELA E - MOTOCICLETAS E CICLOMOTORES;31608,00;G;;;;;;;;;;;;;;;;;;R$ 7.575,00;;;;;;;
XINLING;XINLING VINCI ELECTRO;TABELA E - MOTOCICLETAS E CICLOMOTORES;31626,00;G;;;;;;;;;;;;R$ 2.423,00;;;;;;;;;;;;;
XINLING;XINLING BULL RACE GTR;TABELA E - MOTOCICLETAS E CICLOMOTORES;31622,00;G;;;;;;;;;;;;R$ 11.117,00;R$ 10.588,00;R$ 10.084,00;;;;;;;;;;;
XINLING;XINLING BULL RACE GTS;TABELA E - MOTOCICLETAS E CICLOMOTORES;31621,00;G;;;;;;;;;;;;;;R$ 10.179,00;;;;;;;;;;;
XINLING;XINLING MIURA 125;TABELA E - MOTOCICLETAS E CICLOMOTORES;31612,00;G;;;;;;;;;;;;;R$ 3.843,00;R$ 3.623,00;;;;;;;;;;;
XINLING;XINLING BULL RACY 125;TABELA E - MOTOCICLETAS E CICLOMOTORES;31617,00;G;;;;;;;;;;;;;;R$ 2.939,00;R$ 2.800,00;;;;;;;;;;
XINLING;XINLING BULL GS 125;TABELA E - MOTOCICLETAS E CICLOMOTORES;31616,00;G;;;;;;;;;;;;;;R$ 2.718,00;R$ 2.589,00;;;;;;;;;;
XINLING;XINLING SPIRIT 50;TABELA E - MOTOCICLETAS E CICLOMOTORES;31613,00;G;;;;;;;;;;;;;R$ 2.217,00;R$ 2.112,00;R$ 1.908,00;R$ 1.828,00;R$ 1.739,00;R$ 1.676,00;;;;;;;
YADEA;YADEA BULL EKO SPORT;TABELA E - MOTOCICLETAS E CICLOMOTORES;40500,00;G;;;;;;;;;;;;R$ 4.971,00;;;;;;;;;;;;;
YADEA;YADEA BULL EKO CITY;TABELA E - MOTOCICLETAS E CICLOMOTORES;40501,00;G;;;;;;;;;;;;R$ 7.683,00;;;;;;;;;;;;;
YADEA;YADEA BULL EKO HUNTER;TABELA E - MOTOCICLETAS E CICLOMOTORES;40502,00;G;;;;;;;;;;;;R$ 4.971,00;;;;;;;;;;;;;
YAMAHA;YAMAHA VMAX VMX17;TABELA E - MOTOCICLETAS E CICLOMOTORES;7667,00;G;;;;;;;;;;;;;;R$ 55.855,00;;;;R$ 52.992,00;;;;;;;
YAMAHA;YAMAHA T MAX;TABELA E - MOTOCICLETAS E CICLOMOTORES;7663,00;G;;;;;;;;;;;;;;;;R$ 26.544,00;;R$ 24.083,00;;R$ 20.196,00;R$ 18.482,00;;;;
YAMAHA;YAMAHA YZF R6XB;TABELA E - MOTOCICLETAS E CICLOMOTORES;7664,00;G;;;;;;;;;;;;;;;;;;;R$ 28.637,00;;;;;;
YAMAHA;YAMAHA FAZER FZ1;TABELA E - MOTOCICLETAS E CICLOMOTORES;7666,00;G;;;;;;;;;;;;;;;;;;R$ 31.381,00;;;;;;;
YAMAHA;YAMAHA VMAX 1700;TABELA E - MOTOCICLETAS E CICLOMOTORES;7668,00;G;;;;;;;;;;;;;;;;;R$ 43.833,00;R$ 42.440,00;;;;;;;
YAMAHA;YAMAHA MIDNIGHT WAR;TABELA E - MOTOCICLETAS E CICLOMOTORES;7665,00;G;;;;;;;;;;;;;;;;;;;R$ 17.049,00;;;;;;
YAMAHA;YAMAHA FAZER FZ6 NHG;TABELA E - MOTOCICLETAS E CICLOMOTORES;7659,00;G;;;;;;;;;;;;;;;;;;;R$ 18.290,00;R$ 17.219,00;;R$ 15.403,00;;;
YAMAHA;YAMAHA FAZER FZ6 SHG;TABELA E - MOTOCICLETAS E CICLOMOTORES;7658,00;G;;;;;;;;;;;;;;;;;;;R$ 18.286,00;R$ 17.221,00;R$ 16.154,00;;;;
YAMAHA;YAMAHA YZF R1 LE;TABELA E - MOTOCICLETAS E CICLOMOTORES;7669,00;G;;;;;;;;;;;;;;;;;R$ 37.264,00;R$ 34.392,00;;;;;;;
YAMAHA;YAMAHA FZ1 FZS10VS;TABELA E - MOTOCICLETAS E CICLOMOTORES;7656,00;G;;;;;;;;;;;;;;;;;;;;;R$ 23.403,00;;;;
YAMAHA;YAMAHA WARRIOR;TABELA E - MOTOCICLETAS E CICLOMOTORES;7653,00;G;;;;;;;;;;;;;;;;;;;R$ 39.275,00;;;R$ 24.979,00;;;
YAMAHA;YAMAHA MT 01;TABELA E - MOTOCICLETAS E CICLOMOTORES;7652,00;G;;;;;;;;;;;;;;;;;;;R$ 27.775,00;R$ 26.003,00;R$ 24.408,00;R$ 23.053,00;;;
YAMAHA;YAMAHA YZF R6;TABELA E - MOTOCICLETAS E CICLOMOTORES;7651,00;G;;;;;;;;;;;;;;R$ 42.663,00;R$ 37.242,00;R$ 34.662,00;R$ 31.323,00;R$ 29.501,00;R$ 28.816,00;R$ 27.435,00;R$ 25.760,00;R$ 23.658,00;R$ 22.692,00;;
YAMAHA;YAMAHA TDM 900;TABELA E - MOTOCICLETAS E CICLOMOTORES;7650,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 16.925,00;R$ 16.642,00;;
YAMAHA;YAMAHA FAZER FZ6 S;TABELA E - MOTOCICLETAS E CICLOMOTORES;7649,00;G;;;;;;;;;;;;;;;;;;;;;R$ 14.747,00;R$ 14.614,00;R$ 12.621,00;;
YAMAHA;YAMAHA YZF R1;TABELA E - MOTOCICLETAS E CICLOMOTORES;7648,00;G;;;;;;;;;;;R$ 100.478,00;;;R$ 42.665,00;R$ 39.794,00;R$ 38.514,00;R$ 37.187,00;R$ 34.136,00;R$ 31.030,00;R$ 27.534,00;R$ 26.290,00;R$ 25.071,00;R$ 24.165,00;;
YAMAHA;YAMAHA YZF R1 SPV;TABELA E - MOTOCICLETAS E CICLOMOTORES;7657,00;G;;;;;;;;;;;;;;;;;;;;;R$ 26.785,00;R$ 24.056,00;;;
YAMAHA;FAZER250 BLUEFLEX;TABELA E - MOTOCICLETAS E CICLOMOTORES;7679,00;G;;;;;;;;;;;R$ 11.338,00;R$ 9.642,00;R$ 8.854,00;R$ 8.131,00;R$ 7.402,00;R$ 7.045,00;;;;;;;;;
YAMAHA;FAZ250 TRITECNO F;TABELA E - MOTOCICLETAS E CICLOMOTORES;26507,00;G;;;;;;;;;;;;;;;R$ 7.394,00;;;;;;;;;;
YAMAHA;MT09 TRACER;TABELA E - MOTOCICLETAS E CICLOMOTORES;7692,00;G;;;;;;;;;;;R$ 39.474,00;R$ 35.594,00;;;;;;;;;;;;;
YAMAHA;MT07 ABS;TABELA E - MOTOCICLETAS E CICLOMOTORES;7689,00;G;;;;;;;;;;;R$ 26.512,00;R$ 24.151,00;R$ 21.499,00;;;;;;;;;;;;
YAMAHA;MT07;TABELA E - MOTOCICLETAS E CICLOMOTORES;7688,00;G;;;;;;;;;;;R$ 25.900,00;R$ 23.195,00;R$ 21.252,00;;;;;;;;;;;;
YAMAHA;YAMAHA TMAX ABS;TABELA E - MOTOCICLETAS E CICLOMOTORES;7685,00;G;;;;;;;;;;;;R$ 38.263,00;R$ 36.867,00;R$ 35.489,00;;;;;;;;;;;
YAMAHA;YAMAHA T MAX 530;TABELA E - MOTOCICLETAS E CICLOMOTORES;7684,00;G;;;;;;;;;;;;;;R$ 32.778,00;;;;;;;;;;;
YAMAHA;YAMAHA XP530 T-MAX;TABELA E - MOTOCICLETAS E CICLOMOTORES;7683,00;G;;;;;;;;;;;;;;R$ 49.766,00;R$ 44.744,00;;;;;;;;;;
YAMAHA;YAMAHA YZFR6 WGPANNIED;TABELA E - MOTOCICLETAS E CICLOMOTORES;7682,00;G;;;;;;;;;;;;;;R$ 42.622,00;R$ 39.754,00;;;;;;;;;;
YAMAHA;YAMAHA FZ 8;TABELA E - MOTOCICLETAS E CICLOMOTORES;7674,00;G;;;;;;;;;;;;;;;R$ 33.428,00;R$ 31.509,00;;;;;;;;;
YAMAHA;YAMAHA YZFR1 WGPANNIED;TABELA E - MOTOCICLETAS E CICLOMOTORES;7680,00;G;;;;;;;;;;;;;;R$ 42.338,00;R$ 40.840,00;R$ 38.640,00;;;;;;;;;
YAMAHA;YAMAHA WR 250 R;TABELA E - MOTOCICLETAS E CICLOMOTORES;7670,00;G;;;;;;;;;;;;;;;;;R$ 17.650,00;;;;;;;;
YAMAHA;YAMAHA XTZ 12BL;TABELA E - MOTOCICLETAS E CICLOMOTORES;7678,00;G;;;;;;;;;;;;;;;R$ 5.574,00;;;;;;;;;;
YAMAHA;YAMAHA WR 250X;TABELA E - MOTOCICLETAS E CICLOMOTORES;7676,00;G;;;;;;;;;;;;;;;;;;;R$ 14.410,00;;;;;;
YAMAHA;NEO 125;TABELA E - MOTOCICLETAS E CICLOMOTORES;24706,00;G;;;;;;;;;;;R$ 7.246,00;;;;;;;;;;;;;;
YAMAHA;YAMAHA XMAX 250;TABELA E - MOTOCICLETAS E CICLOMOTORES;7675,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 10.469,00;;;
YAMAHA;YAMAHA FZ6;TABELA E - MOTOCICLETAS E CICLOMOTORES;7647,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 14.231,00;;;
YAMAHA;YAMAHA FZS 10ZB;TABELA E - MOTOCICLETAS E CICLOMOTORES;7673,00;G;;;;;;;;;;;;;;;;;R$ 32.719,00;;;;;;;;
YAMAHA;YS150 FAZER ED;TABELA E - MOTOCICLETAS E CICLOMOTORES;26508,00;G;;;;;;;;;;;;R$ 6.719,00;R$ 6.393,00;R$ 6.273,00;;;;;;;;;;;
YAMAHA;YAMAHA DRAGSTAR XVS1100;TABELA E - MOTOCICLETAS E CICLOMOTORES;7672,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 29.393,00;;
YAMAHA;YAMAHA FZ6 R;TABELA E - MOTOCICLETAS E CICLOMOTORES;7671,00;G;;;;;;;;;;;;;;;;;;R$ 19.495,00;;;;;;;
YAMAHA;YAMAHA FZ8 SPORT;TABELA E - MOTOCICLETAS E CICLOMOTORES;7681,00;G;;;;;;;;;;;;;;;R$ 29.590,00;R$ 27.858,00;;;;;;;;;
YAMAHA;XT660Z TENERE;TABELA E - MOTOCICLETAS E CICLOMOTORES;13806,00;G;;;;;;;;;;;;R$ 27.595,00;R$ 22.706,00;R$ 20.854,00;R$ 19.626,00;R$ 18.297,00;R$ 17.840,00;;;;;;;;
YAMAHA;XTZ 125KC;TABELA E - MOTOCICLETAS E CICLOMOTORES;23505,00;G;;;;;;;;;;;;;;R$ 5.186,00;R$ 5.013,00;;;;;;;;;;
YAMAHA;XTZ 125E;TABELA E - MOTOCICLETAS E CICLOMOTORES;23503,00;G;;;;;;;;;;;;R$ 6.685,00;R$ 6.294,00;R$ 5.621,00;R$ 5.240,00;R$ 4.683,00;R$ 4.535,00;R$ 4.068,00;R$ 3.738,00;R$ 3.417,00;R$ 3.255,00;R$ 3.009,00;R$ 2.714,00;R$ 2.406,00;R$ 2.341,00
YAMAHA;XTZ 125K;TABELA E - MOTOCICLETAS E CICLOMOTORES;23502,00;G;;;;;;;;;;;;;R$ 5.947,00;R$ 5.562,00;R$ 5.091,00;R$ 4.671,00;R$ 4.338,00;R$ 3.985,00;R$ 3.637,00;R$ 3.294,00;R$ 3.146,00;R$ 2.946,00;R$ 2.582,00;R$ 2.384,00;R$ 2.318,00
YAMAHA;YBR FUCAM ADV 129;TABELA E - MOTOCICLETAS E CICLOMOTORES;30803,00;G;;;;;;;;;;;;;;;;;;;R$ 7.403,00;R$ 7.241,00;;R$ 6.246,00;;;R$ 5.415,00
YAMAHA;YAMAHA FZR 1000;TABELA E - MOTOCICLETAS E CICLOMOTORES;13204,00;G;;;;;;;;;;;;;;;;;;;R$ 27.370,00;;;;;;
YAMAHA;TDR 250;TABELA E - MOTOCICLETAS E CICLOMOTORES;13401,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 4.593,00
YAMAHA;XT 600 E;TABELA E - MOTOCICLETAS E CICLOMOTORES;13803,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 11.312,00;R$ 10.241,00;R$ 9.118,00
YAMAHA;YAMAHA FJR 1300;TABELA E - MOTOCICLETAS E CICLOMOTORES;7641,00;G;;;;;;;;;;;;;;;;;;;R$ 30.104,00;R$ 29.138,00;;;R$ 25.205,00;;
YAMAHA;XTZ250 TENERE;TABELA E - MOTOCICLETAS E CICLOMOTORES;13805,00;G;;;;;;;;;;;R$ 13.282,00;R$ 12.198,00;R$ 11.188,00;R$ 10.289,00;R$ 9.666,00;R$ 9.271,00;R$ 9.117,00;;;;;;;;
YAMAHA;TDM 225;TABELA E - MOTOCICLETAS E CICLOMOTORES;24701,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 3.859,00;R$ 3.534,00;R$ 3.150,00;R$ 2.997,00
YAMAHA;YAMAHA YZF R6;TABELA E - MOTOCICLETAS E CICLOMOTORES;14303,00;G;;;;;;;;;;;;;R$ 43.095,00;R$ 37.747,00;R$ 33.063,00;R$ 31.177,00;R$ 30.505,00;R$ 29.501,00;R$ 27.916,00;R$ 26.356,00;R$ 23.784,00;R$ 21.464,00;R$ 20.894,00;R$ 19.132,00;R$ 18.067,00
YAMAHA;YAMAHA MOTO YZF-R1 D;TABELA E - MOTOCICLETAS E CICLOMOTORES;14302,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 24.821,00;;
YAMAHA;XTZ150 CROSSER ED;TABELA E - MOTOCICLETAS E CICLOMOTORES;13812,00;G;;;;;;;;;;;R$ 9.120,00;R$ 8.437,00;R$ 8.087,00;R$ 7.580,00;;;;;;;;;;;
YAMAHA;XTZ150 CROSSER E;TABELA E - MOTOCICLETAS E CICLOMOTORES;13811,00;G;;;;;;;;;;;R$ 8.430,00;R$ 8.099,00;R$ 7.690,00;R$ 7.183,00;;;;;;;;;;;
YAMAHA;VIRAGO XV250S;TABELA E - MOTOCICLETAS E CICLOMOTORES;23301,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 9.191,00
YAMAHA;VIRAGO XV535;TABELA E - MOTOCICLETAS E CICLOMOTORES;23302,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 10.032,00
YAMAHA;XVS950A MIDN.STAR;TABELA E - MOTOCICLETAS E CICLOMOTORES;23303,00;G;;;;;;;;;;;R$ 32.433,00;R$ 30.533,00;R$ 27.731,00;R$ 25.188,00;R$ 24.020,00;R$ 23.238,00;R$ 20.352,00;R$ 18.992,00;;;;;;;
YAMAHA;XT 225;TABELA E - MOTOCICLETAS E CICLOMOTORES;23501,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 4.327,00;R$ 4.028,00;R$ 3.826,00;R$ 3.785,00
YAMAHA;XT 660R;TABELA E - MOTOCICLETAS E CICLOMOTORES;13804,00;G;;;;;;;;;;;R$ 26.633,00;R$ 24.603,00;R$ 22.727,00;R$ 20.993,00;R$ 20.324,00;R$ 19.301,00;R$ 18.427,00;R$ 17.452,00;R$ 16.056,00;R$ 15.463,00;R$ 14.354,00;R$ 13.405,00;R$ 12.319,00;;
YAMAHA;YAMAHA VMAX;TABELA E - MOTOCICLETAS E CICLOMOTORES;7613,00;G;;;;;;;;;;;;R$ 68.107,00;;R$ 61.777,00;R$ 58.835,00;R$ 56.034,00;R$ 50.276,00;R$ 46.458,00;R$ 43.594,00;R$ 41.763,00;R$ 38.605,00;R$ 35.685,00;R$ 34.279,00;R$ 30.492,00;R$ 28.186,00
YAMAHA;DRAG STAR XVS 650;TABELA E - MOTOCICLETAS E CICLOMOTORES;7644,00;G;;;;;;;;;;;;;;;;;;;R$ 15.964,00;R$ 15.411,00;R$ 14.713,00;R$ 14.194,00;R$ 13.704,00;R$ 12.557,00;R$ 11.683,00
YAMAHA;YAMAHA FZ1;TABELA E - MOTOCICLETAS E CICLOMOTORES;7643,00;G;;;;;;;;;;;;;;;;R$ 21.211,00;R$ 20.200,00;R$ 17.527,00;R$ 16.444,00;R$ 15.490,00;R$ 14.994,00;R$ 12.765,00;R$ 12.292,00;;R$ 7.448,00
YAMAHA;YAMAHA TDM TWIN900;TABELA E - MOTOCICLETAS E CICLOMOTORES;7642,00;G;;;;;;;;;;;;;;;;;;;R$ 19.854,00;R$ 19.478,00;R$ 18.604,00;R$ 16.976,00;R$ 15.991,00;R$ 15.065,00;R$ 14.193,00
YAMAHA;XT660Z TENERE ABS;TABELA E - MOTOCICLETAS E CICLOMOTORES;26510,00;G;;;;;;;;;;;R$ 29.027,00;R$ 27.370,00;R$ 25.683,00;;;;;;;;;;;;
YAMAHA;YAMAHA XT1200Z STENERE;TABELA E - MOTOCICLETAS E CICLOMOTORES;13808,00;G;;;;;;;;;;;;;;R$ 41.340,00;R$ 39.271,00;R$ 35.867,00;R$ 35.515,00;;;;;;;;
YAMAHA;YAMAHA VSTAR 1100;TABELA E - MOTOCICLETAS E CICLOMOTORES;7637,00;G;;;;;;;;;;;;;;;;;;;;R$ 27.359,00;;R$ 24.779,00;;;R$ 22.532,00
YAMAHA;YAMAHA YZF R1;TABELA E - MOTOCICLETAS E CICLOMOTORES;7631,00;G;;;;;;;;;;;;;R$ 47.203,00;R$ 42.665,00;R$ 39.794,00;R$ 38.514,00;R$ 37.187,00;R$ 34.136,00;R$ 31.030,00;R$ 27.535,00;R$ 26.290,00;R$ 25.071,00;R$ 24.165,00;R$ 22.195,00;R$ 21.236,00
YAMAHA;YAMAHA CRYPTON T105E;TABELA E - MOTOCICLETAS E CICLOMOTORES;7627,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 1.836,00
YAMAHA;XT1200Z STENERE D;TABELA E - MOTOCICLETAS E CICLOMOTORES;13810,00;G;;;;;;;;;;;R$ 54.682,00;R$ 51.560,00;R$ 46.293,00;;;;;;;;;;;;
YAMAHA;YAMAHA YZF 600;TABELA E - MOTOCICLETAS E CICLOMOTORES;7615,00;G;;;;;;;;;;;;;;;;;;;;R$ 27.424,00;;;;R$ 22.226,00;
YAMAHA;XT1200Z STENERE;TABELA E - MOTOCICLETAS E CICLOMOTORES;13809,00;G;;;;;;;;;;;;R$ 47.737,00;R$ 45.012,00;;;;;;;;;;;;
YAMAHA;YAMAHA FZR 600;TABELA E - MOTOCICLETAS E CICLOMOTORES;7602,00;G;;;;;;;;;;;;;;;;;;;;;;;R$ 16.248,00;;
YAMAHA;T115 CRYPTON ED;TABELA E - MOTOCICLETAS E CICLOMOTORES;24705,00;G;;;;;;;;;;;;R$ 4.746,00;R$ 4.358,00;R$ 4.002,00;R$ 3.788,00;R$ 3.539,00;R$ 3.223,00;R$ 2.846,00;;;;;;;
YAMAHA;T115 CRYPTON K;TABELA E - MOTOCICLETAS E CICLOMOTORES;24704,00;G;;;;;;;;;;;;R$ 4.177,00;R$ 3.836,00;R$ 3.390,00;R$ 3.268,00;R$ 3.064,00;R$ 2.746,00;R$ 2.442,00;;;;;;;
YAMAHA;NEO AT115;TABELA E - MOTOCICLETAS E CICLOMOTORES;24703,00;G;;;;;;;;;;;;;;R$ 5.481,00;R$ 5.219,00;R$ 4.968,00;R$ 4.534,00;R$ 4.016,00;R$ 3.675,00;R$ 3.101,00;R$ 2.722,00;R$ 2.624,00;R$ 2.382,00;;
YAMAHA;YBR 125K;TABELA E - MOTOCICLETAS E CICLOMOTORES;9605,00;G;;;;;;;;;;;;;;;;;;R$ 3.180,00;R$ 2.979,00;R$ 2.586,00;R$ 2.393,00;R$ 2.230,00;R$ 2.129,00;R$ 1.895,00;R$ 1.857,00
YAMAHA;CRYPTON T105E;TABELA E - MOTOCICLETAS E CICLOMOTORES;24702,00;G;;;;;;;;;;;;;;;;;R$ 2.788,00;;;R$ 2.446,00;;;R$ 2.074,00;R$ 1.953,00;R$ 1.836,00
YAMAHA;XTZ 125XE;TABELA E - MOTOCICLETAS E CICLOMOTORES;9610,00;G;;;;;;;;;;;;R$ 6.641,00;R$ 6.343,00;R$ 5.877,00;R$ 5.572,00;R$ 4.890,00;R$ 4.677,00;R$ 4.341,00;R$ 4.122,00;R$ 3.628,00;;;;;
YAMAHA;YS150 FAZER SED;TABELA E - MOTOCICLETAS E CICLOMOTORES;26509,00;G;;;;;;;;;;;R$ 8.337,00;R$ 7.115,00;R$ 6.755,00;R$ 6.537,00;;;;;;;;;;;
YAMAHA;YAMAHA YZF 1000;TABELA E - MOTOCICLETAS E CICLOMOTORES;7616,00;G;;;;;;;;;;;;;;;;;;;;;R$ 27.865,00;R$ 25.629,00;R$ 24.973,00;R$ 23.339,00;R$ 22.239,00
YAMAHA;XJ6 F ABS;TABELA E - MOTOCICLETAS E CICLOMOTORES;9631,00;G;;;;;;;;;;;R$ 29.257,00;R$ 26.408,00;R$ 26.143,00;R$ 23.768,00;;;;;;;;;;;
YAMAHA;YBR125 FACTOR E;TABELA E - MOTOCICLETAS E CICLOMOTORES;9628,00;G;;;;;;;;;;;;R$ 5.223,00;R$ 5.048,00;R$ 4.661,00;R$ 4.221,00;;;;;;;;;;
YAMAHA;YBR125 FACTOR LE;TABELA E - MOTOCICLETAS E CICLOMOTORES;9629,00;G;;;;;;;;;;;;;;R$ 4.983,00;;;;;;;;;;;
YAMAHA;YBR125I FACTOR ED;TABELA E - MOTOCICLETAS E CICLOMOTORES;9639,00;G;;;;;;;;;;;R$ 5.894,00;R$ 5.697,00;;;;;;;;;;;;;
YAMAHA;XTZ 250X;TABELA E - MOTOCICLETAS E CICLOMOTORES;26504,00;G;;;;;;;;;;;;;;;;;R$ 8.328,00;R$ 7.361,00;R$ 6.846,00;R$ 6.420,00;;;;;
YAMAHA;YZF R3;TABELA E - MOTOCICLETAS E CICLOMOTORES;9633,00;G;;;;;;;;;;;R$ 18.928,00;R$ 16.672,00;;;;;;;;;;;;;
YAMAHA;YBR 125E;TABELA E - MOTOCICLETAS E CICLOMOTORES;9606,00;G;;;;;;;;;;;;;;;;;;;R$ 3.034,00;R$ 2.975,00;R$ 2.677,00;R$ 2.642,00;R$ 2.459,00;R$ 2.402,00;R$ 2.210,00
YAMAHA;MT09 ABS;TABELA E - MOTOCICLETAS E CICLOMOTORES;9632,00;G;;;;;;;;;;;;R$ 31.220,00;R$ 29.441,00;;;;;;;;;;;;
YAMAHA;FAZER YS250;TABELA E - MOTOCICLETAS E CICLOMOTORES;26502,00;G;;;;;;;;;;;;R$ 10.124,00;R$ 9.298,00;R$ 8.539,00;R$ 7.772,00;R$ 7.360,00;R$ 6.625,00;R$ 5.800,00;R$ 5.609,00;R$ 5.265,00;R$ 4.871,00;R$ 4.517,00;;;
YAMAHA;MT03;TABELA E - MOTOCICLETAS E CICLOMOTORES;9638,00;G;;;;;;;;;;;R$ 17.580,00;R$ 16.823,00;;;;;;;;;;;;;
YAMAHA;XJ6 N ABS;TABELA E - MOTOCICLETAS E CICLOMOTORES;9630,00;G;;;;;;;;;;;R$ 27.736,00;R$ 26.239,00;R$ 25.039,00;R$ 23.446,00;;;;;;;;;;;
YAMAHA;YBR150 FACTOR E;TABELA E - MOTOCICLETAS E CICLOMOTORES;9634,00;G;;;;;;;;;;;R$ 6.456,00;R$ 5.644,00;;;;;;;;;;;;;
YAMAHA;RD 75;TABELA E - MOTOCICLETAS E CICLOMOTORES;9999,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 2.005,00;
YAMAHA;YBR 125ED;TABELA E - MOTOCICLETAS E CICLOMOTORES;10602,00;G;;;;;;;;;;;;;;;;;;;R$ 3.318,00;R$ 3.201,00;R$ 3.000,00;R$ 2.850,00;R$ 2.692,00;R$ 2.617,00;R$ 2.304,00
YAMAHA;JPC TRICICLO;TABELA E - MOTOCICLETAS E CICLOMOTORES;10603,00;G;;;;;;;;;;;;;;;;R$ 7.251,00;;;R$ 6.097,00;R$ 5.509,00;;;R$ 4.550,00;R$ 4.365,00;
YAMAHA;LANDER XTZ250;TABELA E - MOTOCICLETAS E CICLOMOTORES;10604,00;G;;;;;;;;;;;;R$ 11.536,00;R$ 10.803,00;R$ 10.118,00;R$ 9.592,00;R$ 8.871,00;R$ 8.016,00;R$ 7.287,00;R$ 6.674,00;R$ 6.007,00;R$ 5.782,00;;;;
