Fabricante;Modelo;Categoria;Cód.;Combustivel;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002
VOLKSWAGEN;VOLKSWAGEN;TABELA B - CAMINHONETAS E UTILITARIOS;215299,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 13.830,00;
VOLKSWAGEN;NOVA SAVEIRO TL MBVD;TABELA B - CAMINHONETAS E UTILITARIOS;203489,00;G;;;;;;;;;;;R$ 42.427,00;;;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO PICKUPECIA CS;TABELA B - CAMINHONETAS E UTILITARIOS;203467,00;G;;;;;;;;;;;R$ 34.772,00;R$ 32.205,00;R$ 29.826,00;R$ 27.379,00;R$ 26.158,00;R$ 25.013,00;R$ 23.644,00;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO RB MBVS;TABELA B - CAMINHONETAS E UTILITARIOS;203487,00;G;;;;;;;;;;;R$ 36.135,00;;;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO 1.6 CS TROOP.;TABELA B - CAMINHONETAS E UTILITARIOS;203460,00;G;;;;;;;;;;;;;;R$ 30.081,00;R$ 28.791,00;R$ 26.905,00;R$ 22.752,00;R$ 21.885,00;;;;;;;
VOLKSWAGEN;SAVEIRO 1.6 CS;TABELA B - CAMINHONETAS E UTILITARIOS;203461,00;G;;;;;;;;;;;;;;R$ 26.758,00;R$ 25.000,00;R$ 23.806,00;R$ 20.544,00;R$ 20.218,00;;;;;;;R$ 13.530,00
VOLKSWAGEN;SAVEIRO 1.6 CE CROSS;TABELA B - CAMINHONETAS E UTILITARIOS;203463,00;G;;;;;;;;;;;;;;R$ 30.208,00;R$ 28.977,00;R$ 27.835,00;R$ 26.286,00;;;;;;;;
VOLKSWAGEN;SAVEIRO FUNERAL ELMAZ;TABELA B - CAMINHONETAS E UTILITARIOS;203464,00;G;;;;;;;;;;;;;;R$ 29.014,00;R$ 27.633,00;R$ 26.318,00;R$ 23.052,00;;;;;;;;
VOLKSWAGEN;SAVEIRO CE CROSS MA;TABELA B - CAMINHONETAS E UTILITARIOS;203475,00;G;;;;;;;;;;;R$ 53.324,00;R$ 42.081,00;R$ 40.031,00;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO RONTAN AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203466,00;G;;;;;;;;;;;;;R$ 33.157,00;R$ 32.955,00;R$ 31.301,00;R$ 29.578,00;;;;;;;;;
VOLKSWAGEN;SAVEIRO ELMAZ AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203456,00;G;;;;;;;;;;;;;;;;;;;R$ 19.321,00;;;;;;
VOLKSWAGEN;SAVEIRO MARIMAR AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203468,00;G;;;;;;;;;;;;R$ 35.527,00;R$ 32.628,00;R$ 29.966,00;R$ 27.521,00;;;;;;;;;;
VOLKSWAGEN;SAVEIRO ESPECIAL;TABELA B - CAMINHONETAS E UTILITARIOS;203469,00;G;;;;;;;;;;;;R$ 24.329,00;;R$ 22.268,00;;;;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO CS;TABELA B - CAMINHONETAS E UTILITARIOS;203471,00;G;;;;;;;;;;;;;R$ 29.140,00;R$ 28.171,00;;;;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO CE;TABELA B - CAMINHONETAS E UTILITARIOS;203472,00;G;;;;;;;;;;;;;R$ 32.520,00;R$ 30.805,00;;;;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO CE TROOP;TABELA B - CAMINHONETAS E UTILITARIOS;203473,00;G;;;;;;;;;;;;;R$ 35.448,00;R$ 32.754,00;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO 1.6 SPORTLINE;TABELA B - CAMINHONETAS E UTILITARIOS;203440,00;G;;;;;;;;;;;;;;;;;;;;;R$ 18.068,00;;;;
VOLKSWAGEN;SAVEIRO 1.6 ENGESIG A;TABELA B - CAMINHONETAS E UTILITARIOS;203465,00;G;;;;;;;;;;;;;R$ 31.173,00;R$ 28.630,00;R$ 27.623,00;R$ 25.606,00;;;;;;;;;R$ 12.088,00
VOLKSWAGEN;SAVEIRO TRANSFORM;TABELA B - CAMINHONETAS E UTILITARIOS;203449,00;G;;;;;;;;;;;;;R$ 27.770,00;R$ 25.503,00;R$ 24.465,00;R$ 23.071,00;R$ 21.757,00;R$ 20.517,00;R$ 19.350,00;;;;;;
VOLKSWAGEN;SAVEIRO VIDA AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203441,00;G;;;;;;;;;;;R$ 31.648,00;R$ 29.842,00;R$ 28.139,00;R$ 26.800,00;R$ 25.524,00;R$ 24.310,00;R$ 21.308,00;R$ 19.300,00;R$ 18.194,00;R$ 16.945,00;R$ 15.618,00;R$ 15.135,00;;;
VOLKSWAGEN;SAVEIRO TECFORM AB1;TABELA B - CAMINHONETAS E UTILITARIOS;203442,00;G;;;;;;;;;;;R$ 39.284,00;R$ 36.079,00;R$ 33.136,00;R$ 30.432,00;R$ 29.472,00;R$ 27.640,00;R$ 24.263,00;R$ 22.566,00;R$ 21.385,00;R$ 19.831,00;R$ 19.128,00;;;;
VOLKSWAGEN;SAVEIRO MODIFICAR AB1;TABELA B - CAMINHONETAS E UTILITARIOS;203443,00;G;;;;;;;;;;;R$ 39.233,00;R$ 36.033,00;R$ 33.092,00;R$ 30.392,00;R$ 28.947,00;R$ 27.569,00;R$ 23.679,00;R$ 22.027,00;R$ 20.878,00;R$ 20.062,00;;R$ 17.475,00;;;
VOLKSWAGEN;S GREENCAR AMB M12;TABELA B - CAMINHONETAS E UTILITARIOS;203444,00;G;;;;;;;;;;;R$ 27.090,00;;R$ 24.259,00;R$ 22.958,00;R$ 20.602,00;R$ 19.556,00;R$ 17.972,00;R$ 16.782,00;R$ 15.844,00;R$ 14.475,00;;;;;
VOLKSWAGEN;SAVEIRO UNIVIDAS AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203445,00;G;;;;;;;;;;;;;R$ 30.671,00;R$ 29.095,00;R$ 25.552,00;R$ 22.456,00;R$ 20.513,00;R$ 19.313,00;R$ 18.184,00;;;;;;
VOLKSWAGEN;SAVEIRO 1.6 TITAN;TABELA B - CAMINHONETAS E UTILITARIOS;203446,00;G;;;;;;;;;;;;;;;;;;R$ 19.506,00;R$ 17.906,00;R$ 16.117,00;;;;;
VOLKSWAGEN;SAVEIRO 1.6 CE;TABELA B - CAMINHONETAS E UTILITARIOS;203458,00;G;;;;;;;;;;;;;;R$ 30.224,00;R$ 28.250,00;R$ 26.517,00;R$ 22.175,00;R$ 21.629,00;R$ 20.514,00;;;;;;
VOLKSWAGEN;SAVEIRO 1.6 SURF;TABELA B - CAMINHONETAS E UTILITARIOS;203448,00;G;;;;;;;;;;;;;;;;;;R$ 24.661,00;R$ 20.988,00;R$ 19.683,00;;;;;
VOLKSWAGEN;SAVEIRO PLV FN;TABELA B - CAMINHONETAS E UTILITARIOS;224900,00;G;;;;;;;;;;;R$ 36.477,00;;;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO SPECIAL;TABELA B - CAMINHONETAS E UTILITARIOS;203450,00;G;;;;;;;;;;;;;;R$ 22.711,00;;;;R$ 18.860,00;R$ 17.458,00;R$ 15.181,00;;;;;
VOLKSWAGEN;WILLIAM SAVEIRO AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203451,00;G;;;;;;;;;;;;R$ 38.446,00;R$ 35.308,00;R$ 32.427,00;R$ 30.883,00;R$ 29.413,00;R$ 25.266,00;R$ 23.505,00;R$ 21.799,00;R$ 20.297,00;;;;;
VOLKSWAGEN;SAVEIRO UNIVIDAS;TABELA B - CAMINHONETAS E UTILITARIOS;203452,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 14.247,00
VOLKSWAGEN;SAVEIRO ATHOS AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203453,00;G;;;;;;;;;;;;;;;;;;R$ 22.858,00;;;;;;;
VOLKSWAGEN;SAVEIRO ELMAZ FUNERAL;TABELA B - CAMINHONETAS E UTILITARIOS;203455,00;G;;;;;;;;;;;;;;;;;;R$ 22.023,00;R$ 20.603,00;;;;;;
VOLKSWAGEN;SAVEIRO CS ST MB;TABELA B - CAMINHONETAS E UTILITARIOS;203476,00;G;;;;;;;;;;;R$ 34.231,00;R$ 31.465,00;R$ 30.085,00;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO 1.8 SURF;TABELA B - CAMINHONETAS E UTILITARIOS;203447,00;G;;;;;;;;;;;;;;;;;;;R$ 24.606,00;R$ 22.758,00;;;;;
VOLKSWAGEN;VW AMAROK AUTOMAR AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203916,00;G;;;;;;;;;;;;;R$ 76.763,00;R$ 72.571,00;;;;;;;;;;;
VOLKSWAGEN;VW AMAROK CD 4X2;TABELA B - CAMINHONETAS E UTILITARIOS;203908,00;G;;;;;;;;;;;;;;;R$ 68.072,00;R$ 61.982,00;;;;;;;;;
VOLKSWAGEN;VW AMAROK CS 4X4;TABELA B - CAMINHONETAS E UTILITARIOS;203909,00;G;;;;;;;;;;;;;;;R$ 60.471,00;R$ 58.364,00;;;;;;;;;
VOLKSWAGEN;VW AMAROK CS 4X2;TABELA B - CAMINHONETAS E UTILITARIOS;203910,00;G;;;;;;;;;;;;;;;R$ 57.968,00;R$ 56.383,00;;;;;;;;;
VOLKSWAGEN;VW AMAROK CS 4X2 S;TABELA B - CAMINHONETAS E UTILITARIOS;203912,00;G;;;;;;;;;;;;;R$ 65.528,00;R$ 58.946,00;R$ 57.323,00;;;;;;;;;;
VOLKSWAGEN;VW AMAROK CS 4X4 S;TABELA B - CAMINHONETAS E UTILITARIOS;203913,00;G;;;;;;;;;;;R$ 80.481,00;R$ 75.765,00;R$ 69.053,00;R$ 64.810,00;R$ 63.771,00;;;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO CE CROSS;TABELA B - CAMINHONETAS E UTILITARIOS;203474,00;G;;;;;;;;;;;;;R$ 39.327,00;R$ 34.173,00;;;;;;;;;;;
VOLKSWAGEN;VW AMAROK CD 4X2 S;TABELA B - CAMINHONETAS E UTILITARIOS;203915,00;G;;;;;;;;;;;;;;R$ 73.356,00;;;;;;;;;;;
VOLKSWAGEN;VW AMAROK;TABELA B - CAMINHONETAS E UTILITARIOS;203904,00;G;;;;;;;;;;;;;;;;;R$ 59.404,00;;;;;;;;
VOLKSWAGEN;VW AMAROK PAT. SE II;TABELA B - CAMINHONETAS E UTILITARIOS;203919,00;D;;;;;;;;;;;;;R$ 73.907,00;R$ 71.564,00;R$ 69.293,00;;;;;;;;;;
VOLKSWAGEN;VW AMAROK PAT. SE III;TABELA B - CAMINHONETAS E UTILITARIOS;203921,00;D;;;;;;;;;;;;R$ 92.507,00;R$ 86.838,00;;;;;;;;;;;;
VOLKSWAGEN;VW AMAROK MARIMAR AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203927,00;G;;;;;;;;;;;;;R$ 78.178,00;;;;;;;;;;;;
VOLKSWAGEN;ZILK PICK UP;TABELA B - CAMINHONETAS E UTILITARIOS;203928,00;G;;;;;;;;;;;;;R$ 32.804,00;;;;;;;;;;;;
VOLKSWAGEN;VW AMAROK S CS CH MA4;TABELA B - CAMINHONETAS E UTILITARIOS;203930,00;G;;;;;;;;;;;;R$ 89.848,00;;;;;;;;;;;;;
VOLKSWAGEN;GOL;TABELA B - CAMINHONETAS E UTILITARIOS;203999,00;G;;;;;;;;;;;;;;;;;;;R$ 14.539,00;;R$ 13.287,00;R$ 11.431,00;R$ 10.906,00;R$ 10.142,00;R$ 8.742,00
VOLKSWAGEN;VW AMAROK CD 4X4 S;TABELA B - CAMINHONETAS E UTILITARIOS;203914,00;G;;;;;;;;;;;R$ 100.846,00;R$ 82.474,00;R$ 77.548,00;R$ 73.187,00;R$ 69.106,00;;;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO TL MBVS;TABELA B - CAMINHONETAS E UTILITARIOS;203488,00;G;;;;;;;;;;;R$ 36.374,00;;;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO CS TL MB;TABELA B - CAMINHONETAS E UTILITARIOS;203477,00;G;;;;;;;;;;;R$ 35.527,00;R$ 33.526,00;R$ 32.625,00;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO CE TL MB;TABELA B - CAMINHONETAS E UTILITARIOS;203478,00;G;;;;;;;;;;;R$ 41.447,00;R$ 37.153,00;R$ 35.032,00;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO CD HL MB;TABELA B - CAMINHONETAS E UTILITARIOS;203479,00;G;;;;;;;;;;;R$ 51.107,00;R$ 47.124,00;R$ 44.770,00;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO CD TL MB;TABELA B - CAMINHONETAS E UTILITARIOS;203480,00;G;;;;;;;;;;;R$ 42.333,00;R$ 38.461,00;R$ 35.333,00;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO CD CROSS MA;TABELA B - CAMINHONETAS E UTILITARIOS;203481,00;G;;;;;;;;;;;R$ 55.709,00;R$ 50.022,00;R$ 46.965,00;;;;;;;;;;;;
VOLKSWAGEN;SAVEIRO CS SURF MB;TABELA B - CAMINHONETAS E UTILITARIOS;203482,00;G;;;;;;;;;;;R$ 42.343,00;R$ 38.381,00;R$ 36.190,00;;;;;;;;;;;;
VOLKSWAGEN;VW AMAROK CD 4X4;TABELA B - CAMINHONETAS E UTILITARIOS;203907,00;G;;;;;;;;;;;;;;;R$ 68.710,00;R$ 65.905,00;R$ 64.658,00;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO PRO FN;TABELA B - CAMINHONETAS E UTILITARIOS;203485,00;G;;;;;;;;;;;R$ 38.172,00;R$ 35.452,00;;;;;;;;;;;;;
VOLKSWAGEN;VW AMAROK CD 4X4 SE;TABELA B - CAMINHONETAS E UTILITARIOS;203905,00;G;;;;;;;;;;;R$ 101.581,00;R$ 89.630,00;R$ 79.279,00;R$ 71.731,00;R$ 65.742,00;R$ 63.994,00;R$ 61.627,00;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO TL MBVE;TABELA B - CAMINHONETAS E UTILITARIOS;203490,00;G;;;;;;;;;;;R$ 41.447,00;;;;;;;;;;;;;;
VOLKSWAGEN;NOVA SAVEIRO HL MBVD;TABELA B - CAMINHONETAS E UTILITARIOS;203491,00;G;;;;;;;;;;;R$ 51.165,00;;;;;;;;;;;;;;
VOLKSWAGEN;GOL FURGAO;TABELA B - CAMINHONETAS E UTILITARIOS;203901,00;G;;;;;;;;;;;;;;;;;;;R$ 13.316,00;;R$ 11.936,00;R$ 11.303,00;R$ 10.773,00;;
VOLKSWAGEN;VW AMAROK CD 4X4 HIGH;TABELA B - CAMINHONETAS E UTILITARIOS;203902,00;G;;;;;;;;;;;R$ 120.232,00;R$ 113.187,00;R$ 97.161,00;R$ 81.546,00;R$ 75.959,00;R$ 69.397,00;R$ 65.467,00;;;;;;;;
VOLKSWAGEN;VW AMAROK CD 4X4 TREND;TABELA B - CAMINHONETAS E UTILITARIOS;203903,00;G;;;;;;;;;;;R$ 102.258,00;R$ 94.700,00;R$ 87.700,00;R$ 73.302,00;R$ 70.733,00;R$ 65.033,00;R$ 59.491,00;;;;;;;;
VOLKSWAGEN;SAVEIRO SOBERANA A CH;TABELA B - CAMINHONETAS E UTILITARIOS;203457,00;G;;;;;;;;;;;R$ 34.763,00;R$ 33.317,00;R$ 31.601,00;R$ 29.023,00;R$ 27.641,00;R$ 26.325,00;R$ 21.925,00;R$ 20.745,00;R$ 20.221,00;;;;;;
VOLKSWAGEN;SAVEIRO CD ROCK MB;TABELA B - CAMINHONETAS E UTILITARIOS;203484,00;G;;;;;;;;;;;;R$ 49.132,00;;;;;;;;;;;;;
VOLKSWAGEN;KOMBI LOTACAO;TABELA B - CAMINHONETAS E UTILITARIOS;203308,00;G;;;;;;;;;;;;;;;;;;;;;R$ 15.754,00;;R$ 13.402,00;;R$ 11.584,00
VOLKSWAGEN;VW TRANSPORTER KOMBI;TABELA B - CAMINHONETAS E UTILITARIOS;203318,00;D;;;;;;;;;;;;;;R$ 33.093,00;;;;;;;;;;;
VOLKSWAGEN;VW TIGUAN 2.0 TURBO;TABELA B - CAMINHONETAS E UTILITARIOS;203033,00;G;;;;;;;;;;;;;;;R$ 71.192,00;R$ 67.163,00;R$ 63.361,00;R$ 59.775,00;R$ 57.631,00;;;;;;
VOLKSWAGEN;VW MULTIVAN HIGH;TABELA B - CAMINHONETAS E UTILITARIOS;203034,00;G;;;;;;;;;;;;;;R$ 140.959,00;;;;;;;;;;;
VOLKSWAGEN;VW TOUAREG 2.5 TDI;TABELA B - CAMINHONETAS E UTILITARIOS;203036,00;D;;;;;;;;;;;;;;;;;;;;;;;R$ 40.236,00;;
VOLKSWAGEN;VOLKSWAGEN;TABELA B - CAMINHONETAS E UTILITARIOS;203099,00;G;;;;;;;;;;;;;;;;R$ 16.854,00;;;;;;;;;
VOLKSWAGEN;KOMBI;TABELA B - CAMINHONETAS E UTILITARIOS;203300,00;G;;;;;;;;;;;;;;R$ 30.099,00;R$ 28.665,00;R$ 27.300,00;R$ 23.571,00;R$ 21.211,00;R$ 19.094,00;R$ 17.362,00;R$ 14.832,00;R$ 13.245,00;R$ 12.768,00;R$ 12.565,00;R$ 11.745,00
VOLKSWAGEN;KOMBI FURGAO;TABELA B - CAMINHONETAS E UTILITARIOS;203301,00;G;;;;;;;;;;;;;;R$ 30.099,00;R$ 28.665,00;R$ 27.300,00;R$ 23.571,00;R$ 21.211,00;R$ 19.094,00;R$ 17.362,00;R$ 14.832,00;R$ 13.245,00;R$ 12.768,00;R$ 12.565,00;R$ 11.745,00
VOLKSWAGEN;KOMBI PICK UP;TABELA B - CAMINHONETAS E UTILITARIOS;203302,00;G;;;;;;;;;;;;;;;;;;;;R$ 20.770,00;R$ 17.324,00;R$ 16.047,00;R$ 15.381,00;R$ 14.660,00;R$ 13.776,00
VOLKSWAGEN;VW MULTIVAN;TABELA B - CAMINHONETAS E UTILITARIOS;203031,00;G;;;;;;;;;;;;;;;R$ 99.398,00;;;;;;;;;;
VOLKSWAGEN;KOMBI ESCOLAR;TABELA B - CAMINHONETAS E UTILITARIOS;203307,00;G;;;;;;;;;;;;;;;;;;R$ 20.202,00;R$ 19.029,00;R$ 18.003,00;;;;;
VOLKSWAGEN;VW MULTIVAN COMFORTLIN;TABELA B - CAMINHONETAS E UTILITARIOS;203030,00;G;;;;;;;;;;;;R$ 174.591,00;;;R$ 170.778,00;;;;;;;;;;
VOLKSWAGEN;KOMBI FURGAO S;TABELA B - CAMINHONETAS E UTILITARIOS;203310,00;G;;;;;;;;;;;;;;;;;;;;;R$ 14.293,00;R$ 13.436,00;;;
VOLKSWAGEN;KOMBI S;TABELA B - CAMINHONETAS E UTILITARIOS;203311,00;G;;;;;;;;;;;;;;;;;;;;R$ 17.104,00;;R$ 14.556,00;R$ 13.905,00;;
VOLKSWAGEN;KOMBI SERIE PRATA;TABELA B - CAMINHONETAS E UTILITARIOS;203312,00;G;;;;;;;;;;;;;;;;;;;;;;R$ 15.585,00;;;
VOLKSWAGEN;KOMBI EDICAO 50 ANOS;TABELA B - CAMINHONETAS E UTILITARIOS;203313,00;G;;;;;;;;;;;;;;;;;;;;R$ 18.718,00;;;;;
VOLKSWAGEN;KOMBI TOPLINE;TABELA B - CAMINHONETAS E UTILITARIOS;203314,00;G;;;;;;;;;;;;;;;;;;;;R$ 18.121,00;R$ 15.081,00;;;;
VOLKSWAGEN;KOMBI CAMAR COMERCIO;TABELA B - CAMINHONETAS E UTILITARIOS;203315,00;G;;;;;;;;;;;;;;;;;;R$ 21.231,00;;;R$ 14.985,00;R$ 13.702,00;R$ 13.307,00;;R$ 11.878,00
VOLKSWAGEN;SAVEIRO 1.6 CE TROOP.;TABELA B - CAMINHONETAS E UTILITARIOS;203459,00;G;;;;;;;;;;;;;;R$ 32.064,00;R$ 29.561,00;R$ 28.432,00;R$ 24.390,00;R$ 23.624,00;;;;;;;
VOLKSWAGEN;KOMBI MARIMAR AMB;TABELA B - CAMINHONETAS E UTILITARIOS;203316,00;G;;;;;;;;;;;;;;R$ 30.176,00;R$ 27.079,00;R$ 25.704,00;;;;;;;;;
VOLKSWAGEN;SAVEIRO 1.6 CROSSOVER;TABELA B - CAMINHONETAS E UTILITARIOS;203439,00;G;;;;;;;;;;;;;;;;R$ 22.913,00;;;;R$ 18.916,00;R$ 16.060,00;;;;
VOLKSWAGEN;KOMBI AMBULANCIA;TABELA B - CAMINHONETAS E UTILITARIOS;203305,00;G;;;;;;;;;;;;;;R$ 27.631,00;R$ 26.228,00;R$ 24.896,00;R$ 22.801,00;R$ 20.450,00;R$ 19.101,00;R$ 16.465,00;R$ 14.062,00;R$ 12.795,00;R$ 12.062,00;R$ 11.602,00;R$ 11.065,00
VOLKSWAGEN;VW TOUAREG 3.6 V6;TABELA B - CAMINHONETAS E UTILITARIOS;203020,00;G;;;;;;;;;;;;R$ 196.163,00;R$ 165.198,00;R$ 146.707,00;R$ 124.599,00;R$ 109.714,00;R$ 75.108,00;;R$ 65.218,00;;;R$ 59.700,00;;;
VOLKSWAGEN;VW CARAVELLE B TDI;TABELA B - CAMINHONETAS E UTILITARIOS;203009,00;D;;;;;;;;;;;;;;;;;;;;;;;;;R$ 31.855,00
VOLKSWAGEN;VW TOUAREG V8;TABELA B - CAMINHONETAS E UTILITARIOS;203010,00;G;;;;;;;;;;;;;;;;;R$ 103.148,00;R$ 79.436,00;R$ 78.149,00;R$ 61.818,00;R$ 47.938,00;R$ 40.333,00;R$ 38.963,00;R$ 37.871,00;
VOLKSWAGEN;VW TOUAREG V10 TDI;TABELA B - CAMINHONETAS E UTILITARIOS;203011,00;G;;;;;;;;;;;;;;;;;;;;;R$ 49.187,00;;R$ 44.151,00;;
VOLKSWAGEN;VW TOUAREG V6;TABELA B - CAMINHONETAS E UTILITARIOS;203012,00;G;;;;;;;;;;;;;R$ 149.318,00;;;R$ 113.893,00;R$ 80.419,00;R$ 75.168,00;R$ 59.795,00;R$ 58.121,00;R$ 53.742,00;R$ 51.936,00;R$ 49.192,00;;
VOLKSWAGEN;VW TOUAREG 2 V8;TABELA B - CAMINHONETAS E UTILITARIOS;203014,00;G;;;;;;;;;;;;;;;;;;;;R$ 68.127,00;;;;;
VOLKSWAGEN;VW MULTIVAN V6;TABELA B - CAMINHONETAS E UTILITARIOS;203015,00;G;;;;;;;;;;;;;;;;;;R$ 98.090,00;R$ 92.592,00;;;;;;
VOLKSWAGEN;VW TIGUAN 2.0 TSI;TABELA B - CAMINHONETAS E UTILITARIOS;203016,00;G;;;;;;;;;;;R$ 120.623,00;R$ 105.121,00;R$ 92.327,00;R$ 81.482,00;R$ 68.706,00;R$ 58.910,00;R$ 55.186,00;R$ 52.385,00;R$ 51.508,00;;;;;;
VOLKSWAGEN;VW CARAVELLE 2.4;TABELA B - CAMINHONETAS E UTILITARIOS;203017,00;D;;;;;;;;;;;;;;;;;;;;;;;;R$ 31.953,00;
VOLKSWAGEN;VW CARAVELLE COMFORT;TABELA B - CAMINHONETAS E UTILITARIOS;203032,00;G;;;;;;;;;;;;R$ 81.394,00;;R$ 70.983,00;;;;;;;;;;;
VOLKSWAGEN;VW TOUAREG VR6 FSI;TABELA B - CAMINHONETAS E UTILITARIOS;203019,00;G;;;;;;;;;;;;;;;;;R$ 78.208,00;;;;;;;;
VOLKSWAGEN;KOMBI LAST EDITION;TABELA B - CAMINHONETAS E UTILITARIOS;203317,00;G;;;;;;;;;;;;;;R$ 66.266,00;;;;;;;;;;;
VOLKSWAGEN;VW TOUAREG 4.2 V8;TABELA B - CAMINHONETAS E UTILITARIOS;203021,00;G;;;;;;;;;;;R$ 226.574,00;R$ 208.559,00;R$ 190.795,00;R$ 176.714,00;R$ 170.004,00;R$ 133.451,00;R$ 103.858,00;;;;;;;;
VOLKSWAGEN;VW TOUAREG V6 TDI;TABELA B - CAMINHONETAS E UTILITARIOS;203022,00;G;;;;;;;;;;;;;;;R$ 158.960,00;R$ 133.585,00;;;;;;R$ 43.136,00;;;
VOLKSWAGEN;VW TOUAREG VR6 SPORT;TABELA B - CAMINHONETAS E UTILITARIOS;203023,00;G;;;;;;;;;;;;;;;;R$ 120.110,00;;;;;;;;;
VOLKSWAGEN;VW TOUAREG V6 TSI HYBR;TABELA B - CAMINHONETAS E UTILITARIOS;203024,00;G;;;;;;;;;;;;;;;R$ 123.068,00;R$ 118.906,00;;;;;;;;;
VOLKSWAGEN;VW TIGUAN SPORT;TABELA B - CAMINHONETAS E UTILITARIOS;203025,00;G;;;;;;;;;;;;;;;;R$ 62.608,00;;;;;;;;;
VOLKSWAGEN;VW TOUAREG V6 HYBRID;TABELA B - CAMINHONETAS E UTILITARIOS;203026,00;G;;;;;;;;;;;;;;;R$ 139.111,00;;;;;;;;;;
VOLKSWAGEN;VW MULTIVAN C.2.0 TDI;TABELA B - CAMINHONETAS E UTILITARIOS;203027,00;G;;;;;;;;;;;;;;;R$ 79.175,00;R$ 68.912,00;;;;;;;;;
VOLKSWAGEN;VW CARAVELLE C.2.0 TDI;TABELA B - CAMINHONETAS E UTILITARIOS;203028,00;G;;;;;;;;;;;;;;;R$ 70.919,00;R$ 67.365,00;;;;;;;;;
VOLKSWAGEN;VW TOUAREG 2 V6;TABELA B - CAMINHONETAS E UTILITARIOS;203029,00;G;;;;;;;;;;;;;;;;;;R$ 68.136,00;;;;;;;
VOLKSWAGEN;VW TIGUAN S;TABELA B - CAMINHONETAS E UTILITARIOS;203018,00;G;;;;;;;;;;;;;;R$ 75.466,00;R$ 68.706,00;;R$ 55.186,00;R$ 52.385,00;;;;;;;
VOLKSWAGEN;SAVEIRO 2.0 PLUS;TABELA B - CAMINHONETAS E UTILITARIOS;203423,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 16.777,00;R$ 15.701,00
VOLKSWAGEN;SAVEIRO;TABELA B - CAMINHONETAS E UTILITARIOS;203400,00;G;;;;;;;;;;;;;;;R$ 21.141,00;R$ 19.932,00;;;;R$ 16.150,00;R$ 15.065,00;R$ 14.756,00;R$ 14.154,00;R$ 13.284,00;R$ 13.083,00
VOLKSWAGEN;SAVEIRO CL;TABELA B - CAMINHONETAS E UTILITARIOS;203404,00;G;;;;;;;;;;;;;;;;;;;;;;;;R$ 15.617,00;
VOLKSWAGEN;SAVEIRO GL;TABELA B - CAMINHONETAS E UTILITARIOS;203405,00;G;;;;;;;;;;;;;;;;;;;R$ 19.320,00;;;;;;
VOLKSWAGEN;SAVEIRO CL 1.8;TABELA B - CAMINHONETAS E UTILITARIOS;203407,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 15.416,00
VOLKSWAGEN;SAVEIRO CL 1.6 MI;TABELA B - CAMINHONETAS E UTILITARIOS;203410,00;G;;;;;;;;;;;;;;;;;;;;;R$ 25.715,00;;;R$ 20.120,00;R$ 15.744,00
VOLKSWAGEN;SAVEIRO SUMMER 1.8;TABELA B - CAMINHONETAS E UTILITARIOS;203414,00;G;;;;;;;;;;;;;;;;;;;;;;;;;R$ 15.317,00
VOLKSWAGEN;SAVEIRO 1.8;TABELA B - CAMINHONETAS E UTILITARIOS;203418,00;G;;;;;;;;;;;;;;;;;;;R$ 21.479,00;R$ 18.812,00;R$ 17.936,00;R$ 16.804,00;R$ 16.351,00;R$ 15.700,00;R$ 14.677,00
